Pathway	Family	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00052	f__Clostridiales_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6333e-06	0	0	7.30615e-07	0	0	0	0	2.31604e-06	1.26708e-07	5.28478e-06	5.87888e-06	5.55446e-06	5.05076e-06	0	4.07756e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7884e-07	0	0	0	1.93041e-06	0	4.50435e-06	1.95089e-06	0	0	0	0	3.31253e-07	0	0	3.34281e-07	0	0	3.80513e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65822e-07	0	0	2.85354e-06	2.8368e-07	4.67612e-06	0	0	0	0	0	1.03103e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.79155e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.88122e-07	0	1.3151e-06	0	0	5.09377e-07	1.32649e-07	0	0	0	0	0	0	0
M00052	f__Debaryomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6139894e-06	0	6.36539e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.31542e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00052	f__Eggerthellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43304e-07	0	0	0	0	0	0	0	0	0	5.81882e-07	0	0	0	0	0	8.39934e-07	0	4.72673e-07	0	0	0	0	0	0	0	0	0	0	0	4.90793e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9489e-07	0	3.82453e-06	0	0	0	0	0	0	0	1.17467e-06	0	0	0	0	0	0	0	1.19003e-06	0	0	0	1.99771e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9659e-07	0
M00052	f__Enterobacteriaceae	2.488109e-06	3.78202e-07	0	0	0	0	5.18364e-05	0	0.00010700692	0.00010550264396	3.89841778e-05	7.410100863e-05	5.9600863e-06	1.049757e-06	3.8387364e-06	0	6.263809e-06	4.1560754e-05	0	1.85666475e-05	3.881059e-06	0.00010008612	0	0	0	0	0	0	0	0	5.58848e-07	0	2.4819888e-06	0	0	0.00014608465624	4.2952301e-05	1.89482e-06	3.1229676e-05	7.6962935e-05	1.0744532e-05	3.1995975e-05	8.9110573e-06	2.08312e-06	4.198097088e-05	8.2612154e-05	3.4356449e-06	1.4063973e-05	2.82942468e-05	3.121816395e-05	0	6.92895197e-05	0	0	3.994018e-06	0	4.5429553e-06	1.12677e-06	2.4770419e-06	3.5588407e-06	0	0	7.307475e-06	3.8298877e-06	1.8108654e-06	2.7114136e-06	1.1177517e-05	4.3361052e-05	5.888178e-07	2.9842406e-06	8.8678071e-06	8.4732665e-06	1.329564851e-05	2.64213216e-05	7.030594e-06	0	1.4331999e-05	1.003982828e-05	9.549959e-06	4.53784e-07	0	0	0	2.144929e-07	1.32186e-06	1.94329e-07	4.9925715e-05	0	0.00033407659433	0.00023797765055	0	0.00010792566363	0	0.0001455424131	0.00015052491677	0.0002052054129	2.763393e-06	4.66344558e-05	2.9426355e-05	6.24200785e-05	4.24814e-07	3.7834459e-06	0	8.09346e-06	1.4740295e-06	9.22019737e-05	0.00010299888949	0	0	6.69931e-06	0	0	0	0	0	2.0006575e-06	0	4.060742e-07	0	0	0	1.3458865e-05	8.08316101e-05	0	0.0001184727444	9.368803816e-05	4.4401219e-06	2.7836742e-06	3.26426214e-05	0	5.967424e-05	6.2156861e-05	6.030834578e-05	7.984464e-05	1.9736922e-05	5.157689e-05	1.154348e-05	0	0.00024259315	9.34584901e-05	1.19314e-05	0.00013076255533	0.000103707717	5.2667072e-06	2.3495811e-06	6.05624e-05	0.0001399493548	0.0001613232491	1.27464223e-05	2.1521802e-05	0	2.762779e-06	7.183765e-07	7.1540798e-05	3.822135e-06	7.500329e-06	9.476789e-07	0.0002233433671	7.5068213e-05	2.3782782e-05	4.61853e-06	4.7764592e-05	4.21947e-06	1.0142166e-05	1.32427374e-05	0	0	1.22040075e-05	9.1201778e-06	1.31503456e-05	0	7.8151527e-06	4.886009e-06	8.7637632e-06	0	1.03595871e-05	1.41562573e-05	3.01021014e-05	2.4339402e-05	4.92032e-06	2.46021e-07	2.07196e-06
M00052	f__Enterococcaceae	0	4.08366e-07	0	0	0	0	0	0	0	5.362882e-06	1.6422114e-05	2.86528382e-05	1.6156259e-06	0	0	0	0	1.5056431e-05	0	3.4860216e-05	0	0	0	0.000159472	8.56932e-05	4.618778e-05	5.09947e-05	0	8.11955e-07	0	0	0	0	0	0	0	2.97316e-05	1.26461e-06	0	2.38438e-05	0	0	0	0	1.18264e-07	3.10093e-07	5.27623e-06	0	5.70737e-06	6.0126724e-06	0	2.93453e-06	0	0	7.98581e-05	0	0	0	0	0	0	0	0	0	0	0	4.13434e-06	1.13448e-06	6.29877e-07	3.82017e-07	0	5.0189616e-06	0	0	1.72317e-06	1.058816e-05	0	0	3.821664e-06	0.000378418111	0	0	0	0	0	0	0	0	2.93428e-07	3.0571e-06	1.63123e-07	4.80191e-06	0.000204687	2.56763e-05	8.92579e-06	2.0514745e-05	0	3.9995332e-05	0	0	0	0	0	0	0	6.68988e-07	1.928729e-06	0	0	0	0	0	0	0	0.000466484	0	5.31143e-06	0	0	0	0	0	9.31486e-06	9.42387e-07	9.7945253e-06	1.132076e-06	8.07024e-05	0	7.02694e-06	0	3.4835813e-05	0	0	1.66187e-06	0	2.986587e-05	0	2.68623e-06	0	2.73072e-06	2.7517631e-05	4.40739e-06	7.8609752e-06	0	0	6.168546e-06	7.59831e-06	5.525452e-06	2.014762e-06	4.88723e-07	3.7711e-07	0	0	0	0	1.35272e-06	0	0	0	0	0	0	0	0	0	0	0	7.106582e-06	6.627677e-06	5.502743e-06	0	4.98217e-07	8.4694e-07	0	0	0	0	2.05552e-06	0	0	0	0
M00052	f__Eubacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8244004e-06	9.45419e-07	3.496e-07	4.5982952e-06	0	2.9999525e-06	0	0	0	0	0	0	0	0	0	3.28016e-06	2.08141e-06	9.64468e-06	4.96692e-07	1.37437e-06	0	0	0	0	6.88852e-07	0	0	0	0	0	0	0	2.67695e-06	0	0	0	0	0	0	0	0	3.0697228e-06	2.27669e-06	1.2414144e-06	3.20354e-06	1.08285215e-05	0	2.31741e-06	6.01432e-07	1.39079e-06	1.55010131e-06	1.25881e-05	1.225372e-06	1.08550944e-06	2.95085e-06	4.0592e-06	3.198318e-06	1.16306e-05	6.89925e-06	1.29638e-05	1.01649605e-05	0	0	5.80353e-06	0	4.19955e-06	3.00339e-06	6.11504e-06	6.84178e-06	4.47095e-06	4.82492e-06	2.570915e-06	4.87694e-06	0	0	0	0	0	0	0	0	0	0	0	2.4107e-05	0	0	0	0	0	1.97819e-07	2.38584e-07	0	0	0	0	1.51587e-07	0	1.86749e-07	0	0	0	0	0	1.92098e-07	4.08027e-07	4.77512e-07	0	0	0	0	0	4.46641e-06	0	3.01216e-06	0	0	3.36424e-06	0	4.39172e-06	2.08293e-07	6.30702e-06	1.370584e-06	0	0	0	0	0	9.541694e-07	5.39626e-06	0	0	0	0	0	2.35307e-06	1.54933e-07	2.446812e-06	0	3.738875e-07	0	3.572389e-06	0	0	0	2.340954e-06	0	0	0	0	5.2104e-06	2.23954e-06	7.47146e-06	3.07229e-06	5.34241e-06	1.2551e-05	1.954211e-06	1.876386e-06	0	4.03582e-07	0	0	0	0	0	0	0
M00052	f__Fusobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54349e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.18795e-07	0	0	0	2.20046e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60212e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63439e-07	0	5.64218e-07	0	2.47296e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60119e-06	1.07433e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00052	f__Hafniaceae	0	0	0	0	0	0	0	0	0	1.48374e-07	9.92228e-08	4.70155e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35208e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.40866e-07	0	0	0	0	0	0	0	0	4.06337e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41067e-07	0	0	0	0	0	0	0	0	0	0	0	0
M00052	f__Lachnospiraceae	1.460937e-06	1.4305114e-05	8.657244e-06	4.801436e-06	1.6431411e-05	1.026527e-06	1.90177e-06	1.496544e-06	0	0	3.49494e-05	0	2.2623243e-05	8.71688e-06	1.288256e-06	7.4658762e-05	3.40361e-06	2.553546e-06	2.599087e-05	0	2.2367599e-05	0	3.290347e-06	1.45305e-07	0	0	0	1.2487996e-05	9.68423e-06	7.94606e-06	0	2.13851e-07	0	4.70301e-07	8.81853e-07	0	0	1.304271e-06	6.37536e-07	0	0	0	0	0	0	0	3.4208226e-05	1.49374e-05	0	0	0	0	0	0	0	0	3.470479e-06	3.87993e-05	4.822243e-06	3.48613e-06	2.841442e-06	1.0869525e-06	1.22853e-06	1.767718e-05	3.230693e-06	1.4946e-05	1.8985758e-05	0	6.577363e-06	3.10798e-06	2.50566e-07	6.71909e-07	1.65694e-06	1.54839e-06	7.04203e-07	1.7517731e-05	1.19071e-06	7.574035e-06	1.5885982e-05	0	1.4308558e-05	2.738608e-05	2.4189146e-05	1.372817e-05	9.030327e-06	6.416883e-06	0	2.377867e-05	0	0	0	0	0	0	0	0	0.0001209534	0	3.70905e-05	0	6.79927e-05	9.00571e-05	5.68661e-05	1.639351e-05	3.402674e-06	0	0	5.86462e-05	1.993493e-05	8.47451e-07	1.647696e-05	1.289318e-06	1.818489e-06	1.692472e-06	0	1.916332e-06	5.90871e-06	3.129836e-06	1.0657851e-05	2.65115e-07	0	2.066091e-06	0	6.80977e-07	0	0	0	2.07211e-05	8.61739e-07	5.02083e-05	0	9.5342574e-06	6.57946e-05	0	9.21775e-05	0	6.66078e-05	4.57616e-05	0	0	0	0	0	1.14757e-06	7.79305e-05	0	0	0	7.59343e-07	5.9541733e-06	9.30685e-07	2.318706e-06	8.46082e-06	4.066045e-06	1.068218e-06	2.77659e-06	1.2599449e-05	0	0	2.289019e-05	5.84053e-06	2.163965e-06	9.35643e-07	1.769886e-06	1.0986786e-05	4.10755e-06	6.78563e-06	1.1104897e-05	1.1314025e-05	7.0054255e-06	6.0961661e-06	2.552221e-06	1.201417e-06	1.49721e-06	0	4.86793e-06	6.89992e-06	0	0	4.49526e-06	0	2.98263e-06
M00052	f__Lactobacillaceae	3.745168e-05	8.49874275e-05	1.4264997e-05	0.0001290520783	0.0001775369682	1.9755417e-05	3.789652e-06	8.820538e-05	0	0	0	0	0	0	0	4.33396e-06	2.02154288e-05	2.3891081e-05	1.09817e-06	3.88376e-07	0	4.89046e-06	0	0	0	0	0	0	0	0	0.000121746081	1.02789e-06	0	0	0	0	0.000156571894	0.0001519989053	2.7379e-07	0	3.79019e-06	0	2.97555e-07	8.36812e-06	5.784072e-06	1.34418e-06	9.18264e-07	2.28306e-07	0	8.645602e-06	0	3.406073e-05	0	0	9.55446e-07	9.80814e-06	0.000218761672	0	0.00015314585442	0.0001320812151	0.00036380397833	2.0871e-06	4.888373e-05	3.11122e-07	0.0001469254925	0	2.145924e-06	8.8511806e-06	2.459565e-05	2.4753082e-05	0.000257946793	2.9476515e-05	0.0001558283178	0.000159933329	3.2231844e-05	8.504796e-06	0.000639340453	0.000340935731	1.12101e-06	2.98124e-05	7.12021e-07	3.139e-07	2.26202e-06	2.63119e-06	2.82558e-06	4.90322e-06	0	0	7.77085e-07	0	2.0061368e-05	0	0	0	0	2.818576e-05	0	0.00021927494	0	0	0	5.30933e-07	0	0	9.56549e-07	0	0	0	0	0	0	7.28824e-07	0	0	3.3307e-05	0	0.0001153021434	2.68603e-06	5.89713e-06	1.054034e-06	2.442217e-07	1.3716e-05	1.144461e-07	0	0	0	4.77875e-07	9.39788e-07	0.0001373752327	3.49683e-07	3.98036e-06	0	1.2694278e-06	8.204e-06	4.03641e-07	0.0001020400969	0	6.672286e-06	0	0.0001768372768	2.181565e-06	9.00373763e-05	2.8106274e-05	8.46679675e-05	0	8.632621e-07	0.0001010059145	1.9723512e-05	8.41131e-07	1.37554e-07	3.37797e-07	4.7937146e-05	0	0	0	8.13163865e-05	3.36113e-07	4.48969e-06	0	0	0	4.6342e-06	0	0	0	7.92011e-05	1.35036e-05	2.49838e-06	8.44304e-07	2.31133e-07	0	7.038557e-06	1.266537e-06	0	0	2.6640157e-05	0.000103604901	0.00024197047452	1.02909e-07	0.000111884656	2.9961218e-06	4.99404416e-05
M00052	f__Leuconostocaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.68727e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28241e-06	0	0	0	0	0	0	1.076879e-06	0	0	1.86517e-06	1.128579e-05	3.62655e-06	0	4.8708e-07	1.25837e-05	0	5.202483e-07	1.68058206e-05	0	1.23177e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.20808e-07	0	0	0	0	0	6.30822e-07	0	0	0	0	0	0	1.55838e-06	7.69545e-07	4.63637e-07	3.615484e-05	0	3.65041e-07	0	8.22321e-07	0	0	0	0	0	0	0	0	0	0	0	8.44091e-07	0	0	0	0	0	0	0	0	0	0	0	0	1.30575e-06	0	0	0	1.67359e-06	0	0	0	0	0	2.6492839e-05	0	1.632516e-07	5.1817e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.64858e-07	0	0	0	0	0	0	0	0	0	0	0
M00052	f__Methanobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13276e-07	0	2.44435e-06	3.86007e-06	0	0	0	0	0	0	0
M00052	f__Micrococcaceae	0	4.24221e-07	0	0	0	0	1.0269e-06	0	0	0	0	4.36549e-07	0	0	0	0	0	0	0	1.19127e-06	0	0	0	3.95555e-07	0	0	0	0	0	0	1.05925e-06	0	4.14235e-07	0	0	0	9.54762e-07	4.42928e-06	3.46311e-07	0	5.756174e-07	5.098806e-07	0	4.43374e-07	4.37864e-07	6.61011e-07	0	2.263519e-06	9.709e-07	1.5266016e-06	1.19683e-06	9.343936e-07	4.581622e-06	1.39718e-06	4.49311e-06	9.20846e-07	1.6998e-06	2.589286e-06	1.80972e-06	9.38295e-07	2.47582e-06	3.61389e-07	4.7754064e-06	1.85954e-06	2.15433e-06	0	0	0	0	0	0	0	0	0	4.939904e-07	2.060496e-06	0	3.98477e-07	0	1.42334e-06	5.72208e-07	9.40588e-07	1.1302e-06	1.75639e-06	4.91072e-07	5.66946e-07	0	8.85783e-07	1.01613e-05	6.44719e-06	1.47122e-07	5.62498e-06	0	6.18131e-06	1.56816e-06	0	8.331e-07	0	0	2.38207e-07	4.831978e-06	1.31882e-06	0	2.78242e-06	2.6556e-06	0	1.45694e-07	0	0	1.1905e-06	0	0	0	3.00585e-06	0	8.33232e-07	3.75988e-07	2.36375e-07	5.53016e-07	2.8648888e-06	5.04488e-07	0	2.420425e-06	3.950914e-06	5.49974e-07	7.64158e-07	4.347006e-06	2.9482e-07	0	4.93398e-07	3.86179e-07	2.09017e-07	4.46578e-06	1.7667e-06	3.59471e-06	6.01441e-07	4.39588e-06	8.9969e-07	2.36392e-07	1.06819e-06	1.1933e-06	7.00493e-07	2.01413e-07	0	3.194689e-06	2.11967e-06	1.60008e-06	1.06044e-06	1.76676e-06	2.10169e-07	4.67436e-07	9.38862e-07	7.61725e-07	0	0	0	0	0	0	0	3.76039e-07	0	0	0	0	3.3192533e-06	5.48834e-07	0	0	0	4.328697e-07	0	0	0	0	0	0	0	0	1.343667e-06	0	0
M00052	f__Morganellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38548e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7272e-06	0	0	0	0	0	0	0	0	0	0	0	6.54528e-07	0	0	0	0
M00052	f__Pasteurellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75074e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.04372e-07	5.03856e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.30691e-05	0	9.89092e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.06668e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07515e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38945e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00052	f__Prevotellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0376e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00052	f__Propionibacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84986e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00052	f__Rikenellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10341e-06	3.28693e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51506e-06	1.84771e-06	0	2.28984e-06	1.32466e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80979e-07	0	0	0	0	9.98158e-07	0	0	0	0	0	8.76213e-07	0	0	0	0	0	0	0	0	1.95597e-06	0	2.54759e-06	9.3266e-07	0	0	0	0	0	0	1.61024e-06	1.73352e-06	6.12122e-07	0	1.99409e-06	2.32102e-06	0	2.56988e-07	0	0	0	0	0	0	0	0	0	0	0	2.93621e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.80281e-07	0	0	0	5.79324e-07	6.124389e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68612e-06	0	0	0	0	0	0	0	8.2501e-06	0	0	1.0156e-06	5.53778e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.99211e-07	3.34727e-06	0	0	4.81356e-07	2.63662e-05	3.11271e-06
M00052	f__Ruminococcaceae	3.092e-06	0	1.699306e-06	1.414087e-06	1.00632e-06	4.05125e-07	2.286644e-06	6.13184e-06	0	0	0	0	8.84256e-06	1.06901e-05	1.935779e-05	0	1.54831e-07	8.70471e-07	2.202046e-06	1.20074e-08	8.68185e-07	0	3.13196e-06	0	0	0	0	3.48053e-06	2.68253e-06	1.75474e-06	1.050484e-05	2.72989e-05	2.5214527e-05	3.00182e-06	1.6249369e-06	0	0	0	1.12241e-06	0	1.13671e-06	6.26971e-06	3.9044e-07	4.28156e-07	0	0	0	0	0	0	0	4.91482e-07	2.68888e-06	4.28396e-07	0	3.3232632e-06	0	0	2.10209e-07	0	0	5.56996e-07	0	0	2.786806e-06	5.93502e-06	5.908351e-06	3.302023e-06	2.99891e-07	9.326435e-06	0	4.08557e-06	3.5779e-07	1.18907e-06	6.734969e-06	2.1031739e-05	3.16635e-05	4.1901333e-05	4.84445e-06	0	1.404095e-05	1.745502e-05	1.1651142e-05	7.75994e-06	1.421042e-05	1.479543e-05	4.268141e-06	1.439108e-05	0	0	0	0	0	0	0	0	7.08735e-06	0	3.62993e-06	7.512536e-06	6.81244e-06	4.73438e-06	2.88031e-06	0	3.6827397e-05	0	7.47714e-07	0	3.16314e-06	3.49027e-06	6.14629e-07	4.959717e-05	6.314658e-05	2.359862e-05	0	4.6297538e-05	1.711077e-06	7.729902e-06	1.1476192e-05	5.37993e-07	0	8.44096e-07	0	1.65752e-06	0	0	5.00056e-07	1.53494e-05	0	1.56046e-06	0	1.69196e-06	8.22407e-06	0	5.0509e-06	0	3.36946e-06	7.25306e-06	0	0	0	0	0	3.8946e-06	2.191989e-06	0	0	0	4.85475e-06	5.29022e-06	0	1.64167e-06	5.81433e-07	7.02076e-06	2.046e-06	4.34206e-06	6.97942e-06	0	0	0	1.35774e-06	3.190191e-06	7.99875e-06	6.375033e-06	6.92146e-06	1.13346e-05	9.32325e-07	4.28133e-06	1.40549e-05	1.4889e-06	1.609887e-06	1.23429e-06	1.30963e-06	0	0	5.35313e-07	5.83497e-07	1.73447e-06	7.39815e-08	7.50284e-06	9.961454e-06	1.51137e-06
