Pathway	Phylum	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00300	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6609943068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00300	p__Proteobacteria	17.8331279077	2.8182060781	0.842571131	0	0	0	176.2607767939	0	1711.1445897513	489.6705027369	180.5624896397	264.8447881572	36.7379098008	4.400726611	32.2891782674	2.318864933	19.4752345554	136.1436754003	0	84.4854490001	21.462586625	485.5243687671	2.8192684473	0	0	0	0	0	0	0	2.7492686955	0	9.3373107143	0	0	739.7299427447	90.9166401324	9.378052384	114.4137246671	331.4648612921	49.0902071071	131.3997033948	12.42988328	3.6932168285	187.9482196575	555.59846873	9.2391088303	55.1020515675	98.6497599401	141.7324185494	50.4079011707	301.577835347	17.2545250924	0	26.5473156483	0.914421206	21.465996206	9.7188732262	20.0619210851	10.5516768128	0	0	39.3693395365	16.1507468045	9.5913854757	4.849931461	57.3755453648	227.9893566322	8.0363273589	18.9454131998	29.547533661	61.7409363444	50.4318766621	76.5122860204	30.5183331046	0.7334899069	51.9265325288	60.2030401316	32.434604333	454.7381501814	0.2237906038	0.2914539905	1.4678766639	0	2.4185543726	2.4739036099	382.5091070777	0	989.6247676185	1473.9067629817	0	434.7091981007	0	501.754901834	532.7096397342	495.7216001441	8.2227040542	150.7133709553	33.1756032863	378.6046221933	3.533192306	9.3014219303	0	20.450867198	2.9291890026	731.1807036783	903.5226467528	3.8421843077	0	28.2474519696	0	0	0	0	0	12.7747493694	0	0.8046009067	0	2.5591715962	5.6334373789	35.1306751661	379.4730176984	0	608.1307217523	527.6553390568	16.647274675	8.7903898809	188.7502675293	2.2101060085	213.1656511181	266.6274403891	163.0984651403	239.3519821783	117.8416709467	278.2769828803	45.5529670209	0	1026.2810398706	413.6645278039	34.9695314588	567.263153691	450.9040785002	4.9069071568	7.0275972234	225.1282805908	734.8719906041	803.6864419581	34.4621385611	219.7432552826	0	8.3961314411	1.9794116768	280.8778496859	8.0815847901	7.8672711105	4.2360125153	1171.0919782536	206.8685756258	47.8992815897	10.4267981133	95.9986513942	10.1653597027	23.4366425956	23.7285313672	0.5097105785	0	25.6221872385	25.89685586	59.6189410451	0.8656706206	34.2974645486	15.5139114251	27.3249773888	0	35.3880968683	38.2660950448	85.9986445351	136.6250656007	9.6853636394	0	4.2060708574
ko00300	p__Verrucomicrobia	117.6247067054	0	100.5190855162	12.536573647	0	25.0509931832	86.9029970211	114.5118197915	0	0	0	0	0	0	0	102.7612479504	290.4719672747	439.1048610814	212.8128524667	1.6493509091	242.5937032227	0	0	0	0	0	0	0	0	0	28.1081644055	38.2167940697	57.5431362578	0	0	0	0	0	134.0850934479	125.3110087764	264.0877482305	331.4508545382	123.8841272112	35.3015757127	0	10.5453595589	0	33.4808339255	0	0	0	0	0	0	2.3374025792	0	0	0	0	0	0	0	0	0	0	0	19.017094561	82.3586658996	15.0460513245	0	0	67.4190872004	0	0	8.4322860509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5876260699	0	0	99.8696440805	36.22752679	56.6204019695	0	90.1087397269	0	0	0	0	0	0	0	3.6999831012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.2585208856	70.8609030284	0	0	1.4326654043	0	0
ko00310	p__Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0.2516401665	0	0	0	0	0.1674151925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3006646126	0	0	0	0.331186507	0	1.3912871466	0	0.5329814805	0.2276550096	0	0.5920350124	0.3122341121	1.1240898558	0	1.51565952	0.7166597622	0.9092822728	0	0.6199077873	0	0.6531076614	6.1866271357	0	1.0709589689	1.6547985198	1.8354290376	0.2312761102	0	0	3.3156486473	0.9225932028	1.577918411	0	0	0	0	0	0.1362237162	0	0	0.0048930077	0	0	0	0	0	0	0.6747613431	0.5727997809	1.4250651639	0.8252196944	0.2098103773	0.8385690635	0	0.4741670865	4.871842059	4.8620211834	0	2.8632603537	0	2.6225894567	0.7434543032	0	0	0	0	0.5836918493	1.1894557656	0	0	0	1.4979146646	0	0	0	0	0.6858669647	0	0	0	0	0	0.5389281094	0	0	0	1.3675013308	0	0	3.5459326866	0	1.8821515289	1.0504092865	0	0	0	0	0.6059173254	0	1.6536070143	0	2.4597044085	0	2.7155078001	0	0	0.3013176093	0	0.3523010278	0	0	0	1.6849273619	1.1470505714	0.7250421766	0	0	0	0.6118107712	0.616313589	0	0	0	0	0	0	0	0	0	0	0	0	2.2164940719	0.5308708681	0	0	0	0.3635630588	0	0	0	0	0.1782202744	0	0.1676028317	0	0.8155417809	0	0
ko00310	p__Ascomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2999349695	0	0	0	0	0	0	0	0	0	0	1.1717843103	0	0	0	0	0	0	0	0.4437339282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.8337604371	0	10.9197653194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1557264875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00310	p__Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2384369839	0.6168526668	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2131177115	2.7780209166	0.1134176194	5.1995775516	2.2823715738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0677979459	0	1.2717351902	0	0	0	0	0	1.0359469237	0	0	0	0	0	0	0	0	2.2697658278	0	4.5164346874	1.6571773947	0	0	0	0	0.034915712	0	12.1332545125	10.0189362074	1.1637343374	0.2652888876	3.2130404032	24.1629113468	0	6.9835333207	0	0	0	0	0	0	0	0	0	0	0	1.0585258625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.919550256	0	0	1.0752191225	0.2826024186	8.7619400817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6405091012	0	0	0	0	0	0	0	12.2290273318	0	0	1.4001970936	5.0326156128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844840173	3.1233910616	0	0	0.8757687447	43.5689809528	4.1376996715
ko00310	p__Firmicutes	6.2859910562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2742939315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7516851979	6.2527454458	3.5310320333	1.8202181333	0.6317486602	0	0	0	6.7972754989	0.8030061301	6.0378683074	15.123708852	3.8689084385	8.3388890013	1.4586574585	6.5016995646	35.6699921109	0	0	0	0	0	0	0.7886548018	0	0.9094184909	0	0	0	0	0	0	0.2535638466	0	0	0	0.8806490332	0.3651128861	0	0	1.9153421669	0	8.9468260099	2.8632931664	0	0	0	0	1.9962424399	0	0.4547688454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3461505405	1.9756912783	0	0	5.5671747576	0	11.7250273516	0	0	0	0	0	1.7744280684	0	0	0	0	1.1191882959	0	1.5243713817	0	1.6332589331	0	0	0	0	0	0	1.3389842897	0	0	0	3.0277343695	0	0	0	0	2.8093351696	0	0	0	0	0	3.008909512	2.8280843637	0	1.5444081435	0.0662777844	0.140986327	0.2542028477	0	0	1.8014217605	1.7625200313	0	1.262572526	0	0	5.7745333801	3.7278402549	0	0	0	0	0	0.0995875309	0
ko00310	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4212247852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2355291263	0	0	0	3.6913261773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9174864417	0	1.7868919772	0	2.3256836137	0	0.1304462062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1788290452	1.1644379411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00310	p__Proteobacteria	0.4960097301	0	0	0	0	0	0	0	0	161.9343904525	71.2791891108	115.1690484932	19.7811930435	0.6176186196	5.57946248	0.7213608707	0.7925345955	0	0	18.3629755945	0	0	0	0	0	0	0	0	0	0	1.9636858783	1.5431621702	10.4342756118	0	0	250.5458503354	33.4404014717	0	41.8789207112	82.4114490837	15.4787465648	99.0886785775	11.2777746465	2.4240540581	85.2235548138	238.4966013402	3.9032721331	29.4411174328	57.8284051664	58.0247883198	0	182.0024711263	0	0	8.5852964139	0	7.8163181869	5.0744943624	7.347543996	3.3748818206	0	0	15.5623079957	7.8342655191	2.7441390954	2.8738277632	3.3703159112	3.929844887	0	0	15.2096590727	0	34.8557041529	44.9344192898	0	0	0	0	11.3212893009	1.5342491552	0	0	0	0	0.2675713787	0.7251775192	0	0	329.0552342319	532.3925547257	0	167.2810958073	0	183.1193490508	199.9988368512	238.2138124858	0	46.1038933021	13.0121310172	23.028444694	0.5039089875	0	0	0	1.0354603312	163.1583601024	0	0	0	10.962784233	0	0	0	0	0	2.4502876315	0	0	0	0	0.1942998667	8.3220234444	155.5400023806	0	245.4215774393	240.9425213917	0	0.1628375873	41.0973175622	0	2.9516247153	0	71.0497831862	0	49.1555548103	0	11.6132476626	0	188.9995586746	64.7521900048	0	102.431008823	0	0.1875345916	0	89.5428242496	113.8669086572	86.5400205384	0	0	0	0.0869884783	0	47.1848533471	0.2919711376	0.3042197888	0	240.0116089021	134.2188386294	52.1059804725	3.8188791532	101.9937783228	7.8872849716	15.5258727036	13.5397058005	0	0	9.3736536327	3.7734662482	3.7064154635	0.9871704159	0	0	2.6545968078	0	22.2352928035	20.7009362723	44.4534288692	43.004966862	6.9587187183	0.1746182396	0
ko00311	p__Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5271481286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8290886378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0087068633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7996580277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0658591003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00311	p__Firmicutes	6.3923078449	1.0410048947	5.4136478368	2.3362927667	4.3831740995	0	5.3142268653	4.6557490693	0	82.6638393036	36.3684386697	15.7377626008	39.2908604063	24.0824382664	9.6101508537	0	0	3.0110341489	0.8343687015	18.5186202017	0	53.8762449287	4.312870582	0	0	0	0	5.9223004218	8.5311204082	8.5745887533	2.0565146065	0	4.2686858332	4.0668394079	5.7131178016	0	0	24.6584067625	7.3114223155	0	5.880504515	22.8692115625	4.5061443712	4.6559371177	0	1.7693770431	0	1.9022308472	90.5063705117	28.0025622157	3.8130322611	4.2173325775	0	2.1549535254	0	7.0036195551	3.2226579827	18.9504568329	3.9840818223	1.7278473562	0	0	2.4503383252	44.7848283555	1.4841134586	6.2891645289	3.2019691788	0	0	2.2354859911	2.708067895	2.9155381835	7.8230272893	3.4949391162	0.6227265399	0	0	2.8469281516	0	0	0	1.7034721755	0	0	0	0	1.0908083314	0	0	0	0	0	0	0	0	0	16.3620852262	0	7.94006758	2.0119555049	15.7162106553	13.0553271508	12.8628365178	0	1.202574804	46.9242815498	66.0926843784	0	10.249288444	7.5201846759	2.9926928685	7.0513908562	4.0229873469	1.7887534929	0	1.8970345614	6.6598818911	1.7387546014	1.9559665695	5.5000095821	0	13.5479655705	0	4.124697407	8.4025461527	0.896053838	0	1.0729037179	0	0	0	9.823828571	0	0	0	156.4105779509	0	20.2943080588	0	0	0.6484966745	0	0.6538621039	0	0	0	0	0	0	8.5567642968	1.3046147719	0	0.6428082642	15.0818558311	4.1637673989	0.7173915387	1.0582010582	0	0	0	4.1598518882	1.8456716167	6.0343444075	0	0	0	0	0	1.2517596165	0	1.9947970993	0	0	0	0	0	0	0	0	0	22.5040201867	4.6610175516
ko00311	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7224074395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00311	p__Proteobacteria	0	0	0	0	0	0	0	0	0	43.1469916442	22.3794468887	3.9054416811	0	0	0	0	0	5.1253447172	0	5.14958906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4837751527	26.005358565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0734763093	4.9231180092	0	0	0	0	0	1.7818203592	0	0	0	123.3932268597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00312	p__Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	146.3124186004	14.5486730092	2.0617680041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.3266736849	15.197790435	51.9377604642	2.4733452358	0	0	0	0	10.5426126943	0	21.1148765965	63.169427708	15.106102801	29.7957635053	0	10.1447859247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.0994589882	13.0174169798	2.0407996335	11.2981185703	5.3646422309	16.5640037486	40.4560524799	17.010560143	58.4241578712	32.2873267604	0	0	64.1663316948	0	17.1338548688	48.9549566174	60.082987684	37.7445408705	34.5558022458	32.5381880881	36.3159189583	38.6108635324	0	0	0	0	0	0	0	0	5.4484158892	0	2.4989978866	0	16.1803872333	51.2607695042	50.852732167	0	0	0	0	72.5149108197	10.4536705458	0	10.9376358904	0	0	0	0	0	0	0	0	21.9955709694	0	39.4099684359	0	1.1728861597	0	0	0	46.5334472997	0	22.8453119309	0	0	29.5059769361	0	47.0642986923	0	59.5922146783	1.8671973482	0	0	0	0	0	4.3093553538	52.1448476348	0	0	25.3958657281	0	0	1.8498431345	3.9698725589	12.0942844539	0	9.0449429327	0	13.58040367	0	0	13.930170186	17.8239326767	0	0	0	0	63.9916335561	16.8599938507	65.9586106323	22.3636134971	76.6148454306	100.5117896454	0	0	5.0063461184	2.8676675718	0	0	0	0	0	0	0
ko00330	p__Actinobacteria	57.5234100296	133.1961192034	87.1259350294	86.3032417239	213.996355301	26.0102625765	27.1903864212	194.5484293308	0	261.2884272866	321.2486591253	186.6342791112	171.5733385786	39.6678886993	11.0994128559	13.4691620815	458.6708481352	400.1415678061	47.3099700693	674.4486033198	38.9167010307	204.8534122135	0	2.8103748755	0.262015272	478.1570134753	379.2286798772	2.8716118255	3.7464531673	0.0800769707	10.2156977565	9.9454109369	23.3011243047	63.7250779798	42.1881203373	0	0.707894707	1.192519361	80.881096769	20.8630233141	10.0087451723	46.0584994103	15.3504213356	34.6026908982	91.6791628564	43.9195419617	74.4116028876	301.0964922037	524.2797696927	969.460632219	33.9285600141	660.6875272021	46.6396321988	26.3118641317	1105.134663944	54.3536718909	17.269437482	257.3470695794	49.3570534798	24.3305404472	3.9115203218	417.2420208097	106.4886706046	176.009057493	26.7043889242	102.1135942456	69.7823504752	225.6772643807	752.9941545595	406.2089489315	15.1607103716	281.251330489	2.2300913207	1.8438892821	44.4085759242	22.3963816461	19.6727039403	43.3955963674	29.4396794912	1.1239515809	77.5980623475	34.7556118193	47.9523268234	57.3748928315	58.7658929813	46.1269779965	27.4496580042	95.4331103586	5.7359315168	3.9094670609	114.9148839204	2.800772029	0	2.8619057393	0.8150853327	13.9228394573	7.4226215778	3.7635626877	14.2138908006	34.6182921472	9.1414076932	65.1368355894	25.1221712655	8.3095788386	40.8901795341	500.9313305765	402.7216035351	49.3760931156	64.1862054981	14.2382092791	79.5590594435	37.3454611899	24.863418603	39.7574419577	0	26.4055042495	65.1754098461	30.0189677509	22.61835051	58.4957430759	96.7764185717	66.5062562826	350.5625466779	33.3434469961	208.2846366012	593.1787337293	670.2617612604	26.1872548858	0	207.3000176195	0.4905573124	142.8857418135	67.3143716453	0.8458193942	134.8396445088	1.2835030916	124.057913745	21.7436071909	0	0.2970803722	826.2286369768	0.2314913129	604.5470772829	47.1116183808	47.4170658952	733.1717239341	0.8254577322	0.5753100345	198.2900216582	26.3130185282	252.6804479559	62.3936558617	80.5954806578	40.0205290603	12.1826393953	46.5656409711	32.7129922637	0	0	0	261.5981803286	0	0.0345794473	0	0	75.2186143565	68.6556222203	21.285479344	81.6057353612	486.8843648061	47.261414095	1057.7786085872	900.8288961893	39.2293977585	53.0492419585	931.0585957992	479.2587329484	384.7158583942	1264.6123602068	247.9095514451	138.9908990221	386.0225110912
ko00330	p__Ascomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1932595292	0	0	0	0	0	0	0	0	0	0	1.7187499627	0	0	0	0	0	0	0	0.2902273916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141170323	0	0	0	0	0	0	0	0	0	0	0.2908575482	0	35.427333275	0	15.5398788338	0	0	0	0	0.1843987909	0	0	0	0	0	0	0	0	0.0638885048	0	0	0	0	0	0	0	3.5407540148	0	0	0	0	0	0	0	0.0741555212	0	0	0	0	0	0	0	0	0	0	0.2130455814	0	0	0	0	0	0	0	0	0.3288191325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00330	p__Bacteroidetes	2.3531780901	0.2411057765	141.4668950789	0	3.6521644921	6.7979996681	2.8127177884	16.5631257028	0	0	0	0	0	0	0	67.8549039794	87.7756068729	6.8490995493	5.2354448533	0	6.9644029403	33.2739966524	62.9019230528	0.8397160829	0	27.6923040441	20.0334628421	30.6367203388	25.2884053743	94.5783379688	91.5988645285	136.723224096	74.0286469506	408.1854204972	318.9938745307	0	0	0	13.1970088048	1.3925288318	114.1098271424	21.5132639269	96.1769662928	88.9032371234	24.734540484	3.0261330187	0.6624303247	5.2408108609	0	0	409.2170384281	1.741652686	56.6038197557	213.7986460601	0	104.3320702365	16.9182777614	0	144.6991051256	4.5673363278	0	31.7010776435	42.3734149225	0.1167697862	33.7463732624	66.2087329367	42.425327327	82.0229850583	25.1243129574	72.9994896516	41.0976487281	111.819901747	98.4689175701	70.1261133528	15.5325118689	6.7860777242	0.4005104538	37.8646278016	49.0823924654	0	152.5763731798	196.0714740738	97.5508521442	36.0327954731	133.3032294443	229.0248186501	99.6164713208	65.737376848	0	0	0	0	0	0	0	0	92.7017908895	0	52.3698835636	160.0330088427	142.453977894	26.8003176141	262.7234902972	0	11.8625598875	0	0.4706061979	4.1832378284	257.238815429	0	0.3363444493	23.8607185822	37.3265211544	11.7948613252	63.9622695954	30.6362423539	108.0113279434	5.4782168799	5.9366601628	93.7208278242	40.5551351062	240.7611090008	0	10.4119116951	0	0	0	66.5823814524	0	127.003838275	14.5206929426	19.2299043289	39.159532536	0	33.3963481072	0	2.1323616789	277.3076413294	0	0	0	0	0	275.6279385535	35.2091241086	0	0	0	184.6650585454	109.7470836281	197.560981505	182.5394250435	50.5436394411	120.5876381325	303.4033031992	56.7637934042	24.0877299231	15.2991102377	15.7639996261	2.852529257	5.7380732007	4.549504412	64.2195317608	88.7175245304	0.8012424047	126.0736517047	64.948179788	42.3544924692	67.9668303486	30.1610396629	68.2470477412	4.6048790043	3.1665368453	2.5867874845	1.8854337237	14.9775601009	62.1035646271	1.2801836797	7.3685952956	42.7942252677	337.7277027236	199.8566760726
ko00330	p__Euryarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5162018885	3.9895489909	0	0	0	0	0	0	0
