Pathway	Family	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00440	f__Erysipelotrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55441e-06	5.19858e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80121e-06	0	0	0	0	0	0	1.845746e-05	3.301404e-06	1.548738e-05	0	1.938038e-05	0	2.334335e-05	1.4753573e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00440	f__Eubacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65999e-06	2.59387e-06	4.98333e-07	0	4.41469e-06	0	3.54516e-06	0	0	0	0	0	0	0	0	0	6.98757e-06	2.73418e-06	1.24121e-05	8.40709e-07	1.3925e-06	0	0	0	2.25238e-07	8.7685e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58698e-06	1.64624e-06	2.19556e-06	4.30393e-06	1.30922e-05	0	2.18138e-06	5.24341e-07	1.83519e-06	1.802233e-06	1.64234e-05	3.25832e-06	7.77674e-07	4.42682e-06	0	4.373186e-06	0	0	1.50148e-05	1.121512e-05	0	0	1.225267e-05	0	8.8036e-06	1.357745e-05	1.3136e-05	1.824793e-05	6.867e-06	1.523887e-05	4.335979e-06	2.557381e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23615e-07	1.76217e-06	4.99734e-07	0	0	0	0	0	9.70788e-06	0	4.39118e-06	0	0	4.77334e-06	0	5.9884e-06	0	1.04403e-05	1.133192e-06	0	0	0	0	0	1.79961e-06	6.26056e-06	0	0	0	0	0	2.688979e-06	4.37438e-07	3.800318e-06	0	3.76071e-07	3.76355e-07	3.99888e-06	0	0	0	3.304838e-06	0	0	0	0	7.915909e-06	3.05425e-06	1.486508e-05	6.627643e-06	1.161882e-05	1.541573e-05	9.8884e-07	0	0	1.35474e-06	0	0	0	0	0	0	0
ko00440	f__Hafniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9306912e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28471e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.66369e-07	0	0	0	0	0	0	0	0	0	0	0	0
ko00440	f__Lachnospiraceae	1.036064e-06	1.0727768e-05	7.479485e-06	3.93434e-06	1.4624869e-05	8.6405e-07	1.485491e-06	1.465187e-06	0	0	3.11101e-05	0	3.463139e-05	1.310183e-05	3.771878e-06	2.859981e-06	1.14183e-06	6.87448e-07	2.603276e-06	0	1.134727e-06	0	2.9316e-06	2.04956e-07	0	0	0	1.624828e-05	1.10927e-05	7.711962e-06	2.45953e-05	1.83717e-05	1.57105e-05	4.87859e-07	5.55329e-07	0	0	2.97954e-06	5.393481e-07	0	1.12188e-07	6.24044e-07	0	0	1.53476e-06	0	0	4.92222e-06	0	0	0	0	0	4.48998e-07	0	6.085257e-07	1.64729e-06	0	9.52815e-07	1.45485e-06	3.5314e-06	2.06628e-06	1.24485e-06	0	7.65257e-07	0	0	0	3.72786e-07	0	2.594958e-06	0	4.61615e-06	5.84938e-06	5.11715e-07	8.75272e-07	2.46991e-07	9.789955e-07	2.2482034e-05	0	0	0	0	0	1.27232e-07	0	3.21633e-07	0	0	0	0	0	0	0	0	0	5.23868e-05	0	2.180461e-05	0	3.262139e-05	5.80746e-05	4.06783e-05	1.39677e-06	6.696865e-06	0	0	4.60277e-05	1.159979e-05	0	1.208228e-05	2.174565e-06	3.215128e-06	1.733663e-06	0	3.42259e-06	1.0869e-05	4.97099e-06	0	1.9503e-07	2.35913e-06	1.89281e-06	0	0	0	0	0	5.21647e-06	0	1.83304e-06	0	6.30337e-06	4.24086e-06	0	5.17847e-06	0	1.13495e-05	4.877027e-06	0	0	0	0	0	0	3.278933e-06	0	0	0	9.223203e-07	1.193151e-05	2.235774e-06	4.01357e-06	9.4014102e-06	1.696471e-05	1.303107e-06	3.78339e-06	3.375693e-06	0	0	6.0819964e-05	6.41906e-06	9.0288537e-06	1.205178e-06	1.029715e-06	2.070303e-06	5.616417e-06	1.12594e-05	2.001661e-05	1.8868152e-05	8.771283e-06	4.6292e-06	2.387969e-06	1.084328e-06	9.87275e-07	0	1.21031e-06	1.57221e-06	0	0	4.54097e-07	3.6182505e-06	1.67003e-06
ko00440	f__Lactobacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.95082e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.31335e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48562e-06	0	0	0	0	0	0	0	0	0	4.3806636e-05	0	3.37536e-05	2.2446942e-05	0	0	0.000134363	7.77654e-05	1.45118e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04093e-06	0	0.000223155	0	0	0	0	0	0	0	1.726247e-06	6.81749e-07	0	0	0	0	0	0	0	0	0	0	0	1.69399e-06	0	0	3.20045e-07	1.38825e-06	0	0	5.81245e-07	1.50432e-07	0	0	0	0	0	5.1306e-07	2.02691e-06	0	5.44684e-06	2.6214e-07	0	0	0	0	0	1.25957e-06	3.67286e-05	0	0	0	0	0	0	0	1.68699e-05	0	0	0	3.24721e-05	3.292718e-06	0	0	0	0	0	0	0	0	1.87029e-05	5.34061e-06	9.52832e-07	2.51602e-07	2.55077e-07	1.15823e-07	0	0	0	0	1.92211e-06	1.1760206e-06	5.231851e-06	0	7.81791e-06	9.82254e-07	6.01902e-06
ko00440	f__Micrococcaceae	0	0	0	0	0	0	5.99318e-07	0	0	0	0	0	0	0	0	7.43412e-07	4.16506e-07	7.21252e-07	0	5.16196e-07	0	0	0	0	0	0	0	0	0	0	4.69351e-07	0	5.74005e-07	0	0	0	1.39509e-06	3.82969e-06	3.50069e-07	0	4.69173e-07	4.34806e-07	0	1.4925e-06	0	1.3356e-06	0	1.68734e-06	1.40015e-06	7.39634e-07	5.99357e-07	8.00866e-07	7.73061e-06	1.47988e-06	6.26511e-06	9.61523e-07	2.94898e-06	2.09961e-06	3.34215e-06	9.2114e-07	3.80018e-06	0	7.51699e-06	2.90199e-06	4.76677e-06	0	0	0	0	0	0	4.84224e-07	0	0	5.2156e-07	2.30419e-06	0	0	0	5.88166e-07	0	0	1.40451e-06	2.47203e-06	1.4363e-06	5.94661e-07	0	0	1.09911e-05	4.83169e-06	0	5.81656e-06	0	5.29326e-06	1.43347e-06	0	0	0	6.88105e-07	0	2.66737e-06	7.26072e-07	0	2.53548e-06	2.04728e-06	0	2.26035e-07	0	0	1.52489e-06	0	0	0	3.17536e-06	0	1.32679e-06	0	8.19998e-07	0	1.49546e-06	0	0	2.91455e-06	2.92672e-06	1.24205e-06	1.73452e-06	4.70954e-06	4.56811e-07	0	8.82803e-07	4.76261e-07	9.02021e-07	2.42746e-06	1.66302e-06	4.28208e-06	8.78368e-07	6.72023e-06	1.00333e-06	3.9265e-07	3.48688e-07	1.5319e-06	3.4455e-07	4.26748e-07	0	2.18571e-06	3.47166e-06	1.23729e-06	8.51971e-07	6.22012e-07	0	5.82812e-07	1.62889e-06	1.36974e-06	4.38614e-07	0	0	0	0	0	0	0	0	0	0	0	3.24963e-06	1.67324e-06	0	0	0	8.37178e-07	0	0	0	0	0	0	7.90477e-07	0	1.43331e-06	0	0
ko00440	f__Odoribacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58416e-06	0	0	0	0	0	1.07846e-06	0	0	0	0	4.35981e-07	0	1.57496e-06	1.01764e-06	0	0	2.41358e-06	3.82851e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00440	f__Pasteurellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34409e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41699e-06	0	1.9469e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00440	f__Ruminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58249e-05	2.56756e-06	7.49019e-06	2.97128e-05	0	2.36941e-05	0	0	0	0	0	0	0	0	0	1.20337e-05	1.94807e-05	1.15024e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12354e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.37001e-06	0	8.91711e-06	5.52985e-06	0	4.00424e-07	4.82542e-06	0	2.86358e-07	0	0	6.50095e-07	4.30475e-07	5.42182e-05	7.62601e-05	6.98496e-06	0	2.20356e-05	2.6224e-05	1.19858e-05	7.72692e-06	2.19995e-05	2.59137e-05	0	1.46315e-05	0	0	0	0	0	0	0	0	0	0	0	1.48619e-05	0	0	0	0	9.29188e-05	0	1.68232e-06	0	0	0	0	0.000126318	0.000150107	5.15031e-05	0	0.000104603	0	1.76177e-05	2.57496e-05	0	0	0	0	0	0	0	0	2.54965e-05	0	2.93796e-06	0	0	1.58224e-05	0	1.04181e-05	0	5.76248e-06	0	0	0	0	0	0	0	4.73808e-06	0	0	0	0	0	0	0	0	0	0	0	6.29205e-07	0	0	0	0	0	0	0	0	2.72598e-05	2.30158e-06	5.92778e-06	5.37062e-05	2.55684e-06	0	2.86997e-06	1.72278e-06	0	0	0	0	0	0	0	0	0
ko00440	f__Streptococcaceae	6.977218e-06	7.3942418e-05	2.661864e-06	1.3273909e-05	1.3476446e-05	0	6.1284031e-05	4.2078269e-05	1.6188072e-05	1.1851176e-05	2.15572e-06	1.29624376e-05	2.3797918e-06	2.42245e-06	2.7410991e-05	2.094022e-06	3.881405e-06	1.0134323e-05	1.77404775e-05	1.10453168e-05	7.2839e-07	0.000446385885	1.190015e-06	1.259169e-06	1.2352082e-05	7.57805e-07	1.750426e-05	3.056112e-06	1.387457e-05	6.87971e-07	5.168983e-06	1.864418e-06	4.432798e-06	4.03678e-06	5.27938e-07	0	7.307935e-07	8.070444e-06	7.511623e-06	2.673715e-06	1.14144e-05	6.85404e-07	1.20862e-06	3.165316e-05	6.781339e-06	5.10905296e-06	0	1.1205607e-05	4.690574e-06	1.0361019e-05	2.98786e-06	4.700901e-06	4.5444684e-05	1.40558656e-05	1.5018868e-05	8.664459e-06	2.7128309e-05	1.485463e-05	1.6249932e-05	1.839721e-05	3.221063e-05	4.9970524e-05	4.2272374e-05	7.163257e-06	1.1765093e-05	2.724457e-06	5.616176e-06	6.98296e-06	2.036801e-06	7.3176164e-06	8.465158e-06	1.0447522e-05	9.38663e-07	7.793257e-06	2.734489e-05	9.335185e-05	0	9.76737e-07	5.114871e-06	0	1.42480061e-05	1.34759263e-05	2.07098981e-05	4.177774e-05	1.9006408e-05	1.3844109e-05	0	2.005662e-06	5.6506593e-05	6.5543975e-05	0.0002281222062	0.000231988955	4.96755e-07	0.000100309847	4.4852149e-05	2.3678172e-06	7.585424e-06	5.282038e-06	9.22627e-07	1.158525e-06	2.353989e-06	2.737239e-06	5.61129e-07	3.626921e-05	1.6467672e-05	1.348841e-06	1.391123e-06	3.214163e-06	0	6.16249254e-05	0	3.635768e-06	9.13724e-07	6.813194e-06	0	7.981699e-06	5.0546651e-05	5.339118e-06	7.011903e-06	1.0785133e-05	6.611193e-06	2.3109097e-05	2.05941624e-05	1.2956672e-05	1.0565478e-05	1.01768049e-05	1.9549818e-05	4.011163e-06	2.94928e-07	6.509918e-06	0	2.2728854e-05	2.647674e-05	9.6299e-07	8.896563e-06	2.958734e-06	1.2804656e-05	2.664537e-06	9.84598e-07	5.39169e-07	4.0673471e-06	1.374751e-06	2.270712e-06	0	7.909756e-06	1.2293427e-05	8.286911e-06	2.110674e-06	3.0156445e-05	1.2695121e-05	2.877301e-06	4.354446e-06	2.8176265e-05	7.9589336e-06	3.731923e-06	0	1.2764396e-05	1.18883e-06	1.540667e-05	3.93913e-06	2.75765e-05	0	5.19987e-07	0	0	3.128191e-06	8.24398e-07	5.62604e-06	6.55492e-07	1.9097187e-06	1.2707241e-05	0	1.5853e-06	1.79178e-06	0	8.667916e-06	1.361449e-06	8.283405e-06	4.88247e-07	2.5769712e-05	6.8252078e-06	1.0228276e-05
ko00440	f__Tannerellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19015e-06	3.80242e-06	6.43259e-07	0	0	0	0	6.74559e-06	0	0	0	0	1.68867e-06	6.71455e-07	3.84039e-06	2.37103e-06	2.06227e-06	4.89157e-07	2.29075e-06	5.79268e-07	0	0	0	1.09196e-06	0	1.09411e-06	8.89831e-07	1.59583e-06	3.99731e-06	0	9.99268e-08	0	6.11727e-07	0	0	8.29321e-06	0	1.21658e-06	3.67303e-06	0	1.93772e-06	0	0	0	0	0	4.26928e-07	0	0	0	0	0	0	0	0	1.1205e-06	0	2.77146e-06	2.64119e-06	0	0	0	8.56744e-07	0	0	3.84996e-06	4.84207e-06	6.76433e-07	3.86064e-07	1.31008e-06	3.62943e-06	0	8.27506e-07	0	0	0	0	0	0	0	0	0	0	0	1.64723e-06	0	0	0	0	5.38665e-07	0	0	0	0	0	0	1.36668e-06	4.28905e-06	5.20928e-07	1.0264e-05	2.43358e-06	4.11551e-07	5.01107e-07	3.73847e-07	9.69591e-07	6.96611e-07	5.16919e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09289e-05	0	0	0	0	0	1.18541e-06	0	0	0	0	6.51096e-06	0	1.3135e-05	3.56398e-06	0	0	1.26263e-05	1.47695e-06	0	0	0	0	0	0	0	0	0	0	2.19611e-07	5.71838e-07	4.17029e-07	0	3.18972e-07	0	0	0	0	0	0	0	0	0	0	1.00802e-05
ko00440	f__Veillonellaceae	9.42252e-07	2.9153901e-05	1.0370512e-05	1.270849e-05	3.8002741e-05	0	2.953222e-06	8.6349e-07	0	2.8693016e-05	1.338307e-05	4.94954e-07	7.787487e-06	0	3.096397e-06	2.831012e-06	4.58401e-06	1.369673e-06	9.62919e-07	0	0	0	1.97614e-05	5.26834e-06	0	1.74177e-06	2.7482e-06	2.41786665e-05	1.75829e-05	5.94014e-06	1.6033678e-05	2.743284e-06	1.612599e-06	0	0	0	9.4967082e-05	3.32088e-06	3.206438e-06	0	3.277816e-06	0	7.88163e-07	1.0761633e-05	1.42414e-06	2.463827e-06	0	8.62633e-07	0	0	1.476904e-06	0	6.2340509e-05	2.0014869e-05	2.554855e-06	1.74518472e-05	0	7.87509e-07	6.56943e-07	0	1.194622e-06	2.8386882e-05	0	0	1.103135e-06	0	0	0	0	0	2.805554e-05	0	1.1596918e-05	4.5058195e-05	0	0	2.541431e-06	5.094603e-06	0	5.50347e-06	1.7192101e-06	1.1108574e-06	1.133863e-06	0	2.099243e-06	2.531292e-06	0	0	1.634453e-06	1.55849e-06	1.33912e-06	3.298389e-06	0	4.334208e-06	7.945784e-06	0.000166131849	5.728708e-06	2.0789033e-05	0	4.669e-07	0	0	0	1.343951e-06	4.13736e-06	0	3.136311e-06	0	0	1.7920019e-05	0	0	4.45193e-07	0	0	5.01498e-07	9.086044e-06	0	0	1.397361e-06	0	2.0921841e-05	8.96833e-07	1.311576e-06	1.033798e-06	0	3.11156e-06	0	4.475878e-05	2.65491e-05	0	0	2.73515594e-05	0	4.83269e-06	0	4.7038e-06	1.115254e-05	4.8346754e-05	1.447369e-06	0	6.78704e-07	2.03525e-07	0	0	2.18658e-06	4.723651e-06	0.000107237338	2.439468e-05	9.06523e-07	3.489486e-05	1.54256e-06	0	0	2.952841e-06	1.48324e-06	1.726214e-06	7.440449e-06	0	0	0	0	0	0	0	8.98264e-07	0	0	0	0	0	0	0	0	0	0	9.46405e-07	2.84339e-05	4.219546e-06	0	0	7.24036e-07
ko00440	f__Yersiniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77681e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00450	f__Acidaminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40495e-05	6.21505e-05	0.00013965	0	2.82381e-05	0	0	0	0	0	0	0	0	0	0	0.000105865	0	0.000119629	9.92857e-05	1.33698e-05	0	0.000172523	0	0.000102928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22058e-06	4.75267e-06	0	0	1.08832e-05	5.48901e-05	1.80023e-05	9.20631e-06	6.59416e-05	6.06978e-06	2.95751e-05
ko00450	f__Actinomycetaceae	0	0	0	0	0	0	0	0	0	2.19898e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00577e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03578e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00450	f__Alcaligenaceae	0	0	0	0	0	0	0	0	9.58909e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00450	f__Atopobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34221e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30906e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59572e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86596e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33689e-07	1.39591e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00450	f__Bacteroidaceae	0	0	0	2.26903e-07	0	1.57748e-06	0	0	0	0	0	0	0	0	0	2.58628e-06	2.0528e-05	0	1.395321e-06	0	1.376209e-06	0	1.07854e-07	0	0	0	0	4.26472e-09	3.24157e-08	9.60164e-08	1.5118139e-06	1.8585371e-06	6.34838e-07	4.42336995e-06	6.419591e-06	0	0	0	2.272532e-06	0	4.539767e-06	5.21024e-07	1.55323e-06	3.80462e-06	0	4.53921e-07	6.10504e-07	0	0	0	6.06577e-07	0	4.559868e-07	1.4038858e-06	0	7.10959e-08	2.20016e-06	0	1.7747525e-05	0	0	0	6.96758e-06	0	2.76073e-06	0	1.92607e-06	1.523215e-06	3.10483e-07	3.83892e-06	0	3.17437e-06	8.91225e-09	2.66248e-07	2.51455e-07	0	0	0	1.250506e-06	0	7.177111e-06	7.86295342e-06	3.9532538e-06	3.38516e-06	9.7316753e-06	1.387124974e-05	2.65475e-07	9.3804345e-06	0	0	0	0	0	0	0	0	0	0	0	2.39638e-08	1.56054e-08	0	6.1788e-07	0	0	0	2.61978e-07	0	0	0	0	0	0	0	0	6.50192e-07	2.183411134e-05	0	0	1.06752001e-05	4.37476e-06	2.63586309e-05	0	0	0	0	0	8.39582e-08	0	2.6507746e-05	0	0	8.04438e-07	0	1.1774e-06	0	1.99218e-06	1.2547e-06	0	0	0	0	0	8.28159e-07	0	0	0	0	8.17577e-07	0	9.19781e-07	6.39569e-09	4.03204e-07	0	1.43696e-06	0	2.25248e-07	0	0	0	8.22042e-07	0	0	0	0	0	0	4.489132e-06	7.6926e-07	0	3.39234e-06	1.984388e-06	1.70002e-06	1.846359e-06	2.017217e-06	3.26587e-07	0	0	0	0	5.18888e-05	4.2123984e-05
ko00450	f__Bifidobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7385e-07	0	0	0	0	0	0	0	0	4.33457e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2466e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16848e-07	0	0	3.25228e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92666e-08	0	0	0	0	2.61899e-07	0	0	0	0	0
